FID,OID,DID,VAL
826,350100,350900,502714
1277,420100,420700,507492
2012,440600,441800,509888
162,320500,321200,511706
1611,430100,430700,514322
351,330200,330600,530776
250,320900,321200,531828
417,330600,330200,532494
1872,440100,441200,534014
305,321300,320800,540460
594,340500,320100,541548
2097,441200,440100,541674
254,321000,320100,543864
347,330200,330100,545264
401,330500,320500,548986
102,320200,321200,550260
287,321200,320200,551246
692,341100,320100,552010
133,320400,320500,552632
731,341300,320300,555642
320,330100,330200,560148
79,320100,340500,562350
645,340800,340100,562368
236,320800,321300,566872
155,320500,320400,567264
67,320100,321000,567276
292,321200,320900,567560
2053,440800,440900,576234
84,320100,341100,577060
93,320200,310000,579016
123,320300,341300,580186
2013,440600,441900,582660
2085,440900,440800,587372
168,320500,330500,598360
2229,441900,440600,605092
2031,440700,440100,606170
9,310000,320200,611594
524,340100,340800,620990
1145,360900,360100,622914
1869,440100,440700,629130
121,320300,321300,643820
314,330100,310000,649988
19,310000,330100,659316
1629,430200,430100,661086
976,360100,360900,663198
1606,430100,430200,673572
325,330100,330700,678942
301,321300,320300,684954
432,330700,330100,692852
2041,440700,442000,763658
2263,442000,440700,777066
2288,445100,440500,783042
272,321100,320400,814432
1992,440500,445100,823550
2034,440700,440600,835802
270,321100,320100,845962
383,330400,320500,852216
139,320400,321100,859386
264,321000,321200,860450
2003,440600,440700,863698
1880,440100,442000,868858
167,320500,330400,869410
293,321200,321000,878250
68,320100,321100,879628
2258,442000,440100,893114
1712,430600,430100,899430
200,320600,320500,919328
196,320600,310000,936146
2120,441300,440100,940974
379,330400,310000,948294
22,310000,330400,958490
1760,430900,430100,958926
12,310000,320600,960094
323,330100,330500,960826
402,330500,330100,967396
156,320500,320600,990406
1610,430100,430600,994918
2100,441200,440600,1020702
1613,430100,430900,1029090
1873,440100,441300,1030990
2006,440600,441200,1037366
1648,430300,430100,1072772
1607,430100,430300,1097494
898,350600,350200,1150940
835,350200,350600,1159882
880,350500,350200,1178122
1451,421100,420100,1185560
2300,445200,440500,1200118
1993,440500,445200,1205140
2198,441800,440100,1214824
834,350200,350500,1219412
1281,420100,421100,1237226
1878,440100,441800,1244988
1400,420900,420100,1346710
750,341500,340100,1374414
1279,420100,420900,1397400
416,330600,330100,1422498
324,330100,330600,1439336
529,340100,341500,1462236
2014,440600,442000,1541168
2262,442000,440600,1572418
1865,440100,440300,1722942
95,320200,320400,1733070
1930,440300,440100,1737300
132,320400,320200,1749508
385,330400,330100,1785576
2261,442000,440400,1798482
322,330100,330400,1814342
1974,440400,442000,1946316
2131,441300,441900,2108994
2234,441900,441300,2226556
96,320200,320500,2457896
153,320500,320200,2516864
1879,440100,441900,2885118
2224,441900,440100,2980182
2122,441300,440300,3027288
1939,440300,441300,3254696
151,320500,310000,4448950
11,310000,320500,4630996
1868,440100,440600,4806954
1998,440600,440100,4827626
2226,441900,440300,7489540
1945,440300,441900,7655764
