FID,OID,DID,VAL
89,320200,320500,1988072
144,320500,320200,2035408
2170,441900,440100,2563012
1843,440100,441900,2614238
1906,440300,441300,2853361
2071,441300,440300,2932729
142,320500,310000,3982789
10,310000,320500,4215826
1961,440600,440100,4454606
1832,440100,440600,4623548
2172,441900,440300,7078140
1912,440300,441900,7231540
