FID,OID,DID,VAL
239,321000,321200,725162
246,321100,320400,726930
264,321200,321000,743322
1998,442000,440700,750014
244,321100,320100,752810
123,320400,321100,756294
1810,440700,442000,759090
177,320600,320500,761158
2021,445100,440500,761810
57,320100,321100,774592
138,320500,320600,778434
9,310000,320600,782284
1513,430600,430100,802438
350,330400,320500,804042
1770,440500,445100,810268
1676,440100,442000,810366
1561,430900,430100,822764
1993,442000,440100,822914
149,320500,330400,833660
1781,440600,441200,835220
1425,430100,430600,839028
173,320600,310000,839854
1422,430100,430300,845556
1861,441200,440600,848754
1428,430100,430900,854226
19,310000,330400,859430
1804,440700,440600,860514
1778,440600,440700,875358
1453,430300,430100,875918
348,330400,310000,877088
292,330100,330500,902246
1281,421100,420100,912634
367,330500,330100,928478
1117,420100,421100,933068
743,350200,350600,1044970
1115,420100,420900,1054068
1233,420900,420100,1055516
742,350200,350500,1068122
1873,441300,440100,1079062
781,350500,350200,1085414
1669,440100,441300,1099562
797,350600,350200,1102148
2031,445200,440500,1147950
665,341500,340100,1153896
481,340100,341500,1160682
1771,440500,445200,1162900
1674,440100,441800,1170884
1942,441800,440100,1194752
293,330100,330600,1277078
380,330600,330100,1299808
1719,440300,440100,1457662
1661,440100,440300,1544724
1788,440600,442000,1570334
1997,442000,440600,1579860
80,320200,320400,1598568
117,320400,320200,1623492
352,330400,330100,1684834
291,330100,330400,1765412
1996,442000,440400,1851110
1754,440400,442000,2010116
81,320200,320500,2267488
135,320500,320200,2295514
1883,441300,441900,2386748
1970,441900,441300,2422530
1960,441900,440100,2772398
1675,440100,441900,2835994
1875,441300,440300,3115336
1728,440300,441300,3198662
133,320500,310000,4240626
8,310000,320500,4327498
1664,440100,440600,4589920
1774,440600,440100,4599046
1962,441900,440300,7507046
1734,440300,441900,7529584
