FID,OID,DID,VAL
1845,440600,440700,843272
2067,442000,440100,844860
147,320500,320600,849136
63,320100,321100,858546
1930,441200,440600,860352
1848,440600,441200,861016
360,330400,310000,885698
21,310000,330400,891110
301,330100,330500,898108
380,330500,330100,901559
1570,430600,430100,933632
1620,430900,430100,955932
1478,430100,430600,956406
1481,430100,430900,961774
1941,441300,440100,966924
1725,440100,441300,986546
1475,430100,430300,1018692
1170,420100,421100,1036114
1510,430300,430100,1042658
1334,421100,420100,1058176
765,350200,350600,1080378
807,350500,350200,1089456
764,350200,350500,1095410
824,350600,350200,1098556
2013,441800,440100,1127106
1730,440100,441800,1136480
2106,445200,440500,1165920
1838,440500,445200,1180420
1283,420900,420100,1221704
1168,420100,420900,1222156
692,341500,340100,1347802
302,330100,330600,1353632
500,340100,341500,1357178
394,330600,330100,1358126
1717,440100,440300,1525322
1782,440300,440100,1527356
1856,440600,442000,1557248
2071,442000,440600,1585260
89,320200,320400,1666258
127,320400,320200,1696486
365,330400,330100,1702906
300,330100,330400,1752888
2070,442000,440400,1841204
1820,440400,442000,1983896
1951,441300,441900,2164710
2043,441900,441300,2273532
90,320200,320500,2367548
144,320500,320200,2403490
1731,440100,441900,2751788
2033,441900,440100,2825368
1943,441300,440300,3007774
1791,440300,441300,3161838
142,320500,310000,4301114
10,310000,320500,4441886
1720,440100,440600,4583990
1840,440600,440100,4602760
1797,440300,441900,7472501
2035,441900,440300,7500770
