FID,OID,DID,VAL
2406,440600,441600,30968
234,320600,321100,30876
614,331100,350700,30806
1299,360800,360400,30797
1071,350700,331100,30795
1445,411300,421300,30722
794,341000,340800,30667
32,310000,340500,30640
1670,421000,430100,30631
721,340600,340100,30601
110,320200,330500,30588
171,320400,341100,30329
2841,450800,441900,29928
759,340800,330100,29888
701,340500,320500,29834
2016,430600,430300,29810
1317,360800,441900,29720
1273,360700,361100,29714
2264,440100,450700,29709
1903,430200,430500,29605
2713,442000,441300,29552
200,320500,340200,29413
697,340500,310000,29349
2404,440600,441400,29314
1929,430300,430600,29279
2940,522600,430500,29253
89,320100,341500,29121
2594,441600,440600,29014
2534,441300,440200,28878
1430,371700,341300,28859
1465,411500,420900,28767
2060,430800,430900,28736
2070,430900,430200,28705
2308,440300,430200,28615
2655,441900,430200,28524
133,320300,320900,28316
2144,431200,430800,28302
1316,360800,441600,28211
19,310000,330300,28197
525,330700,360200,27818
2670,441900,440500,27817
934,341700,341800,27735
2280,440200,430200,27729
1387,361100,341000,27668
2561,441400,440600,27565
1294,360800,350500,27556
2801,450300,440300,27355
2334,440300,445100,27230
851,341200,341300,27218
2844,450900,440100,27214
632,340100,340700,27209
631,340100,340600,27193
1472,411700,340100,27150
882,341500,320100,27141
1321,360900,330800,27050
772,340800,341800,27004
623,340100,320200,26985
172,320400,341500,26969
2577,441500,441400,26863
2622,441800,430700,26756
1980,430500,431000,26752
2119,431100,431200,26745
958,350100,330300,26684
107,320200,330100,26660
1958,430400,440300,26637
546,330800,350700,26527
1907,430200,430900,26473
739,340700,340100,26470
1126,360100,360600,26421
2981,820000,440300,26410
651,340200,320500,26391
2520,441200,450800,26267
1912,430200,440100,26266
1676,421000,430900,26240
2221,440100,360800,26221
152,320400,320300,26187
2289,440200,441300,26166
1066,350600,445200,26151
1769,422800,420800,26123
2229,440100,430200,26066
574,330900,330400,25891
311,321100,320600,25877
246,320700,320200,25752
1772,422800,421100,25727
2045,430700,431300,25655
1312,360800,440100,25631
2063,430800,431200,25570
2975,611000,420300,25554
1730,421200,420900,25459
1183,360400,330800,25443
1930,430300,430700,25409
2601,441600,445200,25347
607,331100,330200,25329
1698,421100,360800,25324
1540,420300,611000,25274
201,320500,340300,25261
38,310000,341200,25260
2155,431200,450300,25213
2831,450700,440800,24870
1244,360600,360100,24840
709,340500,341200,24833
420,330300,310000,24826
669,340300,320500,24822
2274,440100,820000,24770
2980,820000,440100,24747
435,330300,350700,24720
588,331000,330500,24675
2705,442000,440200,24668
1917,430200,441900,24637
2750,445200,350600,24630
996,350300,350700,24593
1848,429021,420500,24562
2744,445100,441500,24552
1646,420900,421200,24510
456,330400,330300,24439
1564,420500,429021,24350
494,330600,320500,24345
2349,440300,820000,24322
1714,421100,422800,24280
1697,421100,360700,24264
168,320400,340500,24258
1081,350700,361000,24185
1732,421200,421100,23947
2067,430900,421000,23850
883,341500,320200,23748
1475,411700,420100,23747
1914,430200,440300,23743
1070,350700,330800,23709
874,341300,341200,23707
1996,430500,520600,23575
405,330200,331100,23517
87,320100,341200,23510
1074,350700,350300,23480
1125,360100,360500,23406
713,340500,341800,23335
1973,430500,430200,23300
2412,440600,445200,23267
2836,450700,445300,23174
197,320500,331000,23171
2931,520600,430500,23164
1712,421100,421200,23153
1282,360700,440600,23130
275,320800,341300,23127
2076,430900,430800,23099
30,310000,340300,23062
2540,441300,441200,23045
193,320500,330600,23026
1735,421200,430200,22945
2088,431000,360800,22750
2141,431200,430300,22703
569,330900,320500,22645
2635,441800,440700,22533
670,340300,321300,22469
1350,361000,330800,22324
2834,450700,441900,22237
139,320300,340600,22231
2738,445100,440300,22207
1640,420900,420500,22131
1916,430200,441800,22111
1794,429004,420800,22107
1555,420500,420900,22070
2500,441200,430500,22062
2294,440200,442000,22056
2920,511700,422800,22038
1985,430500,440100,22001
461,330400,330900,21960
1354,361000,350200,21938
340,321300,320600,21899
717,340600,320300,21759
1311,360800,431000,21693
1557,420500,421100,21689
2450,440800,440400,21629
117,320200,340500,21597
488,330500,340800,21589
904,341600,320100,21485
196,320500,330900,21462
799,341000,361100,21451
665,340300,310000,21429
724,340600,341100,21429
878,341300,371700,21389
1358,361000,350700,21351
1588,420600,430600,21335
316,321100,321300,21302
2202,433100,430900,21289
424,330300,330400,21147
2505,441200,440400,21017
1181,360400,330300,20919
130,320300,320600,20890
836,341200,320100,20815
382,330100,360400,20798
347,321300,340300,20772
2038,430700,430500,20764
1440,411300,340100,20744
1729,421200,420700,20734
1289,360700,445200,20668
1636,420900,411500,20625
2383,440500,441900,20624
2096,431000,430700,20598
884,341500,320400,20441
548,330800,360200,20431
2095,431000,430600,20406
1308,360800,421100,20286
700,340500,320400,20141
1468,411600,340300,19840
891,341500,340500,19800
592,331000,330900,19784
2437,440700,441800,19738
982,350200,361000,19736
2049,430700,441800,19646
2788,450100,445300,19579
578,330900,331000,19530
2367,440500,350200,19469
58,310000,411500,19394
813,341100,330200,19345
1485,420100,411700,19267
530,330700,360900,19190
583,331000,320500,19148
2181,431300,431100,19119
287,320900,321100,19107
888,341500,340200,19107
2447,440700,820000,18975
2428,440600,820000,18903
1613,420700,421200,18883
1160,360300,360100,18843
550,330800,360400,18797
553,330800,360900,18723
42,310000,341700,18695
531,330700,361000,18622
919,341700,310000,18606
1038,350500,361100,18563
1459,411500,320500,18539
1630,420800,429004,18495
1214,360500,360100,18491
895,341500,341100,18453
2029,430700,420500,18445
1450,411400,320800,18398
1467,411500,421300,18367
1706,421100,420500,18299
1979,430500,430900,18127
1180,360400,330100,18080
2120,431100,431300,18055
2756,445200,440600,18042
1448,411400,320500,18005
699,340500,320200,17964
1671,421000,430200,17912
2188,431300,441800,17859
2460,440800,450700,17849
2163,431200,520300,17771
140,320300,341100,17669
1841,429006,430600,17558
936,341700,360400,17547
2809,450400,440900,17536
1414,370200,320700,17521
507,330600,361100,17391
2025,430600,440200,17374
1935,430300,431200,17343
1787,422800,511700,17341
213,320500,341700,17266
1198,360400,361000,17255
381,330100,360200,17231
190,320500,330300,17223
2983,820000,440600,17167
2104,431000,440600,17130
797,341000,360200,17124
1580,420600,421100,17111
484,330500,331000,17073
390,330100,421100,17057
554,330800,361000,17013
256,320700,370200,16871
368,330100,340200,16836
1745,421300,411500,16822
2389,440600,430400,16810
2036,430700,430300,16808
1361,361000,360200,16805
2087,431000,360700,16785
2830,450700,440600,16764
1320,360900,330700,16718
136,320300,321200,16715
2984,820000,440700,16712
761,340800,330500,16708
2698,441900,451300,16693
985,350200,440500,16678
2391,440600,431000,16678
792,341000,340200,16526
662,340200,341500,16425
241,320600,341300,16412
1665,421000,422800,16383
1990,430500,441900,16293
848,341200,340800,16284
209,320500,341200,16280
411,330200,341800,16253
1144,360200,341000,16243
1123,360100,360300,16225
2180,431300,431000,16221
2405,440600,441500,16195
827,341100,341500,16178
227,320600,320300,16171
313,321100,320900,16140
2178,431300,430700,16085
576,330900,330600,16047
1441,411300,341500,16044
922,341700,330100,16036
2492,440900,450400,16036
2786,450100,440600,16017
2742,445100,441300,15955
2115,431100,430700,15952
2787,450100,441900,15939
2531,441300,360800,15923
2098,431000,430900,15885
2582,441500,445100,15873
2121,431100,433100,15833
529,330700,360600,15811
376,330100,341700,15757
354,330100,320200,15741
1734,421200,430100,15733
387,330100,411500,15710
1151,360200,361000,15643
1561,420500,429004,15573
2548,441300,445100,15513
1277,360700,431000,15511
1537,420300,421300,15490
652,340200,330100,15478
1347,361000,330100,15454
2210,433100,511700,15420
1771,422800,421000,15391
36,310000,341000,15288
1867,430100,421200,15204
1747,421300,420300,15184
2624,441800,430900,15171
128,320300,320400,15137
780,341000,310000,15114
956,341800,341700,15071
2575,441500,440600,15047
2073,430900,430500,15022
644,340100,411700,14943
2927,520300,431200,14906
832,341100,411400,14854
127,320300,320200,14671
659,340200,341000,14563
2465,440800,460200,14536
921,341700,320500,14518
1363,361000,360400,14503
2838,450800,440300,14493
1291,360800,350200,14485
769,340800,341200,14439
502,330600,330900,14421
822,341100,340600,14411
491,330500,341200,14390
1135,360100,430100,14383
1781,422800,431200,14260
2551,441300,451100,14250
619,331100,361100,14248
667,340300,320200,14246
846,341200,340600,14171
443,330300,361000,14165
1977,430500,430700,14088
1189,360400,341700,14081
1085,350800,350300,14077
969,350100,361100,14047
2736,445100,360700,14007
54,310000,361100,14006
460,330400,330800,14005
409,330200,341000,13991
333,321200,321300,13927
941,341800,320200,13920
968,350100,361000,13902
946,341800,330400,13867
610,331100,330600,13854
784,341000,330200,13833
1992,430500,451100,13811
1057,350600,360700,13805
1896,430200,421200,13738
1686,421100,340100,13737
421,330300,320500,13692
534,330800,310000,13690
504,330600,331100,13684
1136,360200,330100,13576
997,350300,350800,13563
642,340100,411300,13514
1112,350900,350400,13477
2421,440600,451000,13460
1446,411300,430600,13414
905,341600,320500,13410
2298,440300,350500,13406
1014,350400,350900,13343
2819,450500,440900,13291
790,341000,330800,13264
2697,441900,451200,13258
2876,451300,441200,13143
1140,360200,330700,13121
1707,421100,420600,13120
2346,440300,451300,13114
835,341200,310000,13111
2633,441800,440400,13065
2457,440800,445300,13058
2173,431300,430200,13049
845,341200,340500,12998
380,330100,360100,12967
1432,410400,341100,12932
2695,441900,451000,12891
2004,430600,420100,12851
1891,430200,360800,12822
2233,440100,430600,12776
661,340200,341200,12762
2716,442000,441600,12748
1761,422800,340800,12716
1309,360800,430200,12696
1315,360800,441300,12594
2381,440500,441600,12551
2078,430900,431100,12547
243,320600,411400,12540
1791,429004,420500,12525
725,340600,341200,12437
24,310000,330800,12422
2203,433100,431100,12376
123,320200,341800,12304
1911,430200,431300,12220
2424,440600,451300,12203
577,330900,330700,12198
96,320200,320300,12184
1382,361100,330600,12097
2152,431200,441800,12022
429,330300,330900,12003
1478,420100,340800,11986
1987,430500,440300,11979
1372,361000,440100,11955
2094,431000,430500,11904
357,330100,320600,11897
2683,441900,445100,11813
2084,430900,441800,11796
2794,450200,441200,11793
1353,361000,350100,11678
2341,440300,450800,11677
1677,421000,431000,11661
945,341800,330200,11595
706,340500,340800,11555
1341,360900,431200,11548
2493,440900,450500,11520
1141,360200,330800,11448
2156,431200,451100,11446
765,340800,340500,11412
2870,451200,441200,11395
1262,360700,350600,11357
782,341000,320500,11339
871,341300,340400,11337
195,320500,330800,11336
1376,361100,310000,11331
1313,360800,440200,11323
2722,442000,450300,11311
1715,421100,429004,11277
1386,361100,331100,11265
1713,421100,421300,11262
2627,441800,431200,11210
986,350200,445100,11197
2398,440600,440500,11193
207,320500,341000,11182
2628,441800,431300,11155
1587,420600,429021,11152
2600,441600,442000,11151
1305,360800,361100,11149
1933,430300,431000,11086
2877,451300,441900,11075
76,320100,330500,11049
1754,421300,421100,11043
31,310000,340400,10925
1753,421300,421000,10906
370,330100,340500,10842
2687,441900,450200,10833
1849,429021,420600,10780
1859,430100,360100,10758
899,341500,341700,10748
115,320200,340300,10741
2659,441900,430600,10722
2790,450200,431200,10655
517,330700,330900,10614
1268,360700,360500,10594
2283,440200,430600,10592
1759,421300,430600,10590
1567,420500,511700,10588
1565,420500,430700,10559
485,330500,340100,10544
48,310000,350700,10536
328,321200,320700,10498
2890,460200,440800,10480
1107,350900,331000,10474
1118,360100,330100,10444
2459,440800,450600,10440
1239,360600,330700,10430
2700,441900,522600,10415
1349,361000,330700,10410
1563,420500,429006,10376
1513,420200,360800,10360
1797,429004,421100,10340
39,310000,341300,10300
1217,360500,360700,10291
1664,421000,421300,10243
1681,421100,330100,10239
2922,511700,433100,10239
1389,361100,350100,10211
2081,430900,433100,10152
2919,511700,420500,10148
1562,420500,429005,10111
2469,440800,469005,10090
2943,522600,441200,10048
49,310000,350900,10032
437,330300,360200,10014
